"Account.Name","AccountID","Amdocs.Fiscal.Month","Country.Name","CountryID","Org3","OrgID","Portfolio","PortfolioID","Release.Name","ReleaseID","ReleaseProbability","Release.Status","ReleaseStatusID","Actual","Demand","UnitDemand","DemandAVG","DeltaMonth","prediction"
"NET BRAZIL(D376)",36,"2017/03","BRAZIL",5,"CSU CALA",4,"CALA",4,"NET V1.0.4 - HFC",203,0,"Development",2,0,1,0,0.5,0,"0.196723031704235"
"NET BRAZIL(D376)",36,"2017/03","BRAZIL",5,"CSU CALA",4,"CALA",4,"NET V1.0.6 - Scoping Quad/Omni",207,0,"Completed",1,0,5.67,0,2.835,0,"0.141507357849593"
"NET BRAZIL(D376)",36,"2017/04","BRAZIL",5,"CSU CALA",4,"CALA",4,"NET V1.0.3",202,0,"Completed",1,0,0,11.04,5.52,0,"0.955498884989576"
"NET BRAZIL(D376)",36,"2017/04","BRAZIL",5,"CSU CALA",4,"CALA",4,"TCO",322,0,"Completed",1,0,1.98,0,0.99,0,"0.15625337740196"
"NET BRAZIL(D376)",36,"2017/04","BRAZIL",5,"CSU CALA",4,"CALA",4,"NET V1.0.4 - HFC",203,0,"Development",2,20.64,0,0,0,0,"0.0395429155005845"
"NET BRAZIL(D376)",36,"2017/04","BRAZIL",5,"CSU CALA",4,"CALA",4,"NET V1.0.6 - Scoping Quad/Omni",207,0,"Completed",1,0,3.9,0,1.95,0,"0.142297391744513"
"NET BRAZIL(D376)",36,"2017/05","BRAZIL",5,"CSU CALA",4,"CALA",4,"NET V1.0.3",202,0,"Completed",1,0,0,12.57,6.285,0,"0.955498884840433"
"NET BRAZIL(D376)",36,"2017/05","BRAZIL",5,"CSU CALA",4,"CALA",4,"TCO",322,0,"Completed",1,0,1.98,0,0.99,0,"0.15625337740196"
"NET BRAZIL(D376)",36,"2017/05","BRAZIL",5,"CSU CALA",4,"CALA",4,"NET V1.0.4 - HFC",203,0,"Development",2,32.79,3.42,0,1.71,0,"0.143188087616367"
"NET BRAZIL(D376)",36,"2017/05","BRAZIL",5,"CSU CALA",4,"CALA",4,"NET V1.0.6 - Scoping Quad/Omni",207,0,"Completed",1,0,3.4,0,1.7,0,"0.143240839893086"
"NET BRAZIL(D376)",36,"2017/05","BRAZIL",5,"CSU CALA",4,"CALA",4,"NET V1.0.5 - HFC",204,0,"Development",2,1.27,0.5,0,0.25,0,"0.195705863064102"
"NET BRAZIL(D376)",36,"2017/06","BRAZIL",5,"CSU CALA",4,"CALA",4,"NET V1.0.3",202,0,"Completed",1,0,0,12.57,6.285,0,"0.955498884840433"
"NET BRAZIL(D376)",36,"2017/06","BRAZIL",5,"CSU CALA",4,"CALA",4,"TCO",322,0,"Completed",1,0,1.98,0,0.99,0,"0.15625337740196"
"NET BRAZIL(D376)",36,"2017/06","BRAZIL",5,"CSU CALA",4,"CALA",4,"NET V1.0.4 - HFC",203,0,"Development",2,35.53,2.07,0,1.035,0,"0.15441754716562"
"NET BRAZIL(D376)",36,"2017/06","BRAZIL",5,"CSU CALA",4,"CALA",4,"NET - Migration",199,0,"Development",2,0,1,0,0.5,0,"0.196723031704235"
"NET BRAZIL(D376)",36,"2017/06","BRAZIL",5,"CSU CALA",4,"CALA",4,"NET V1.0.5 - HFC",204,0,"Development",2,2.56,0.5,0,0.25,0,"0.195705863064102"
"NET BRAZIL(D376)",36,"2017/07","BRAZIL",5,"CSU CALA",4,"CALA",4,"NET V1.0.3",202,0,"Completed",1,0,0,14.09,7.045,0,"0.955498884833022"
"NET BRAZIL(D376)",36,"2017/07","BRAZIL",5,"CSU CALA",4,"CALA",4,"TCO",322,0,"Completed",1,0,1.98,0,0.99,0,"0.15625337740196"
"NET BRAZIL(D376)",36,"2017/07","BRAZIL",5,"CSU CALA",4,"CALA",4,"NET V1.0.4 - HFC",203,0,"Development",2,36.91,2.13,0,1.065,0,"0.15331903122555"
"NET BRAZIL(D376)",36,"2017/07","BRAZIL",5,"CSU CALA",4,"CALA",4,"NET - Migration",199,0,"Development",2,0.77,1,0,0.5,0,"0.196723031704235"
"NET BRAZIL(D376)",36,"2017/07","BRAZIL",5,"CSU CALA",4,"CALA",4,"NET V1.0.5 - HFC",204,0,"Development",2,6.25,0.5,0,0.25,0,"0.195705863064102"
"NET BRAZIL(D376)",36,"2017/08","BRAZIL",5,"CSU CALA",4,"CALA",4,"NET V1.0.3",202,0,"Completed",1,0,0,14.09,7.045,0,"0.955498884833022"
"NET BRAZIL(D376)",36,"2017/08","BRAZIL",5,"CSU CALA",4,"CALA",4,"TCO",322,0,"Completed",1,0,1.98,0,0.99,0,"0.15625337740196"
"NET BRAZIL(D376)",36,"2017/08","BRAZIL",5,"CSU CALA",4,"CALA",4,"NET V1.0.4 - HFC",203,0,"Development",2,38.83,2.13,0,1.065,0,"0.15331903122555"
"NET BRAZIL(D376)",36,"2017/08","BRAZIL",5,"CSU CALA",4,"CALA",4,"NET - Migration",199,0,"Development",2,1.21,1,0,0.5,0,"0.196723031704235"
"NET BRAZIL(D376)",36,"2017/08","BRAZIL",5,"CSU CALA",4,"CALA",4,"NET V1.0.5 - HFC",204,0,"Development",2,6.61,0.5,0,0.25,0,"0.195705863064102"
"NET BRAZIL(D376)",36,"2017/09","BRAZIL",5,"CSU CALA",4,"CALA",4,"NET V1.0.3",202,0,"Completed",1,0,0,14.09,7.045,0,"0.955498884833022"
"NET BRAZIL(D376)",36,"2017/09","BRAZIL",5,"CSU CALA",4,"CALA",4,"TCO",322,0,"Completed",1,0,1.98,0,0.99,0,"0.15625337740196"
"NET BRAZIL(D376)",36,"2017/09","BRAZIL",5,"CSU CALA",4,"CALA",4,"NET V1.0.4 - HFC",203,0,"Development",2,43.55,1.95,0,0.975,0,"0.156919545428027"
"NET BRAZIL(D376)",36,"2017/09","BRAZIL",5,"CSU CALA",4,"CALA",4,"NET - Migration",199,0,"Development",2,2,1,0,0.5,0,"0.196723031704235"
"NET BRAZIL(D376)",36,"2017/09","BRAZIL",5,"CSU CALA",4,"CALA",4,"NET V1.0.5 - HFC",204,0,"Development",2,7.4,0.5,0,0.25,0,"0.195705863064102"
"NET BRAZIL(D376)",36,"2017/10","BRAZIL",5,"CSU CALA",4,"CALA",4,"NET V1.0.3",202,0,"Completed",1,0,0,14.09,7.045,0,"0.955498884833022"
"NET BRAZIL(D376)",36,"2017/10","BRAZIL",5,"CSU CALA",4,"CALA",4,"TCO",322,0,"Completed",1,0,4.35,0,2.175,0,"0.141881263584868"
"NET BRAZIL(D376)",36,"2017/10","BRAZIL",5,"CSU CALA",4,"CALA",4,"NET V1.0.4 - HFC",203,0,"Development",2,0,1.5,0,0.75,0,"0.170998822104008"
"NET BRAZIL(D376)",36,"2017/10","BRAZIL",5,"CSU CALA",4,"CALA",4,"NET - Migration",199,0,"Development",2,0,1,0,0.5,0,"0.196723031704235"
"NET BRAZIL(D376)",36,"2017/10","BRAZIL",5,"CSU CALA",4,"CALA",4,"NET V1.0.5 - HFC",204,0,"Development",2,0,0.5,0,0.25,0,"0.195705863064102"
"NET BRAZIL(D376)",36,"2017/11","BRAZIL",5,"CSU CALA",4,"CALA",4,"NET V1.0.3",202,0,"Completed",1,0,0,14.09,7.045,0,"0.955498884833022"
"NET BRAZIL(D376)",36,"2017/11","BRAZIL",5,"CSU CALA",4,"CALA",4,"TCO",322,0,"Completed",1,0,4.35,0,2.175,0,"0.141881263584868"
"NET BRAZIL(D376)",36,"2017/11","BRAZIL",5,"CSU CALA",4,"CALA",4,"NET V1.0.4 - HFC",203,0,"Development",2,0,4.38,0,2.19,0,"0.141862233319901"
"NET BRAZIL(D376)",36,"2017/11","BRAZIL",5,"CSU CALA",4,"CALA",4,"NET V1.0.5 - HFC",204,0,"Development",2,0,0.5,0,0.25,0,"0.195705863064102"
"NET BRAZIL(D376)",36,"2017/12","BRAZIL",5,"CSU CALA",4,"CALA",4,"NET V1.0.3",202,0,"Completed",1,0,0,14.09,7.045,0,"0.955498884833022"
"NET BRAZIL(D376)",36,"2017/12","BRAZIL",5,"CSU CALA",4,"CALA",4,"TCO",322,0,"Completed",1,0,4.35,0,2.175,0,"0.141881263584868"
"NET BRAZIL(D376)",36,"2017/12","BRAZIL",5,"CSU CALA",4,"CALA",4,"NET V1.0.4 - HFC",203,0,"Development",2,0,4.38,0,2.19,0,"0.141862233319901"
"NET BRAZIL(D376)",36,"2017/12","BRAZIL",5,"CSU CALA",4,"CALA",4,"NET V1.0.6 - HFC",205,0,"Development",2,0,1,0,0.5,0,"0.196723031704235"
"NET BRAZIL(D376)",36,"2017/12","BRAZIL",5,"CSU CALA",4,"CALA",4,"NET V1.0.5 - HFC",204,0,"Development",2,0,0.5,0,0.25,0,"0.195705863064102"
"NET BRAZIL(D376)",36,"2017/03","INDIA",18,"CSU CALA",4,"CALA",4,"NET V1.0.4 - HFC",203,0,"Development",2,0,0.6,0,0.3,0,"0.205100694951"
"NET BRAZIL(D376)",36,"2017/03","INDIA",18,"CSU CALA",4,"CALA",4,"NET V1.0.6 - Scoping Quad/Omni",207,0,"Completed",1,0,0,0,0,0,"0.0395429155005845"
"NET BRAZIL(D376)",36,"2017/04","INDIA",18,"CSU CALA",4,"CALA",4,"NET V1.0.3",202,0,"Completed",1,0,0,3.46,1.73,0,"0.951832911432116"
"NET BRAZIL(D376)",36,"2017/04","INDIA",18,"CSU CALA",4,"CALA",4,"NET V1.0.4 - HFC",203,0,"Development",2,1.72,0,0,0,0,"0.0395429155005845"
"NET BRAZIL(D376)",36,"2017/04","INDIA",18,"CSU CALA",4,"CALA",4,"NET V1.0.6 - Scoping Quad/Omni",207,0,"Completed",1,0,0,0,0,0,"0.0395429155005845"
"NET BRAZIL(D376)",36,"2017/05","INDIA",18,"CSU CALA",4,"CALA",4,"NET V1.0.3",202,0,"Completed",1,0,0,3.93,1.965,0,"0.954455745314913"
"NET BRAZIL(D376)",36,"2017/05","INDIA",18,"CSU CALA",4,"CALA",4,"NET V1.0.4 - HFC",203,0,"Development",2,4.27,2.05,0,1.025,0,"0.15480531812303"
"NET BRAZIL(D376)",36,"2017/05","INDIA",18,"CSU CALA",4,"CALA",4,"NET V1.0.6 - Scoping Quad/Omni",207,0,"Completed",1,0,0,0,0,0,"0.0395429155005845"
"NET BRAZIL(D376)",36,"2017/05","INDIA",18,"CSU CALA",4,"CALA",4,"NET V1.0.5 - HFC",204,0,"Development",2,0.25,0.3,0,0.15,0,"0.14384552028984"
"NET BRAZIL(D376)",36,"2017/06","INDIA",18,"CSU CALA",4,"CALA",4,"NET V1.0.3",202,0,"Completed",1,0,0,3.93,1.965,0,"0.954455745314913"
"NET BRAZIL(D376)",36,"2017/06","INDIA",18,"CSU CALA",4,"CALA",4,"NET V1.0.4 - HFC",203,0,"Development",2,4.28,1.24,0,0.62,0,"0.183329416603151"
"NET BRAZIL(D376)",36,"2017/06","INDIA",18,"CSU CALA",4,"CALA",4,"NET V1.0.5 - HFC",204,0,"Development",2,0.25,0.3,0,0.15,0,"0.14384552028984"
"NET BRAZIL(D376)",36,"2017/07","INDIA",18,"CSU CALA",4,"CALA",4,"NET V1.0.3",202,0,"Completed",1,0,0,4.41,2.205,0,"0.955216616341342"
"NET BRAZIL(D376)",36,"2017/07","INDIA",18,"CSU CALA",4,"CALA",4,"NET V1.0.4 - HFC",203,0,"Development",2,3.38,1.28,0,0.64,0,"0.181231517494156"
"NET BRAZIL(D376)",36,"2017/07","INDIA",18,"CSU CALA",4,"CALA",4,"NET V1.0.5 - HFC",204,0,"Development",2,2.12,0.3,0,0.15,0,"0.14384552028984"
"NET BRAZIL(D376)",36,"2017/08","INDIA",18,"CSU CALA",4,"CALA",4,"NET V1.0.3",202,0,"Completed",1,0,0,4.41,2.205,0,"0.955216616341342"
"NET BRAZIL(D376)",36,"2017/08","INDIA",18,"CSU CALA",4,"CALA",4,"NET V1.0.4 - HFC",203,0,"Development",2,3.56,1.28,0,0.64,0,"0.181231517494156"
"NET BRAZIL(D376)",36,"2017/08","INDIA",18,"CSU CALA",4,"CALA",4,"NET - Migration",199,0,"Development",2,1,0,0,0,0,"0.0395429155005845"
"NET BRAZIL(D376)",36,"2017/08","INDIA",18,"CSU CALA",4,"CALA",4,"NET V1.0.5 - HFC",204,0,"Development",2,5.72,0.3,0,0.15,0,"0.14384552028984"
"NET BRAZIL(D376)",36,"2017/09","INDIA",18,"CSU CALA",4,"CALA",4,"NET V1.0.3",202,0,"Completed",1,0,0,4.41,2.205,0,"0.955216616341342"
"NET BRAZIL(D376)",36,"2017/09","INDIA",18,"CSU CALA",4,"CALA",4,"NET V1.0.4 - HFC",203,0,"Development",2,2.26,1.17,0,0.585,0,"0.187140916815428"
"NET BRAZIL(D376)",36,"2017/09","INDIA",18,"CSU CALA",4,"CALA",4,"NET - Migration",199,0,"Development",2,1,0,0,0,0,"0.0395429155005845"
"NET BRAZIL(D376)",36,"2017/09","INDIA",18,"CSU CALA",4,"CALA",4,"NET V1.0.5 - HFC",204,0,"Development",2,5.28,0.3,0,0.15,0,"0.14384552028984"
"NET BRAZIL(D376)",36,"2017/10","INDIA",18,"CSU CALA",4,"CALA",4,"NET V1.0.3",202,0,"Completed",1,0,0,4.41,2.205,0,"0.955216616341342"
"NET BRAZIL(D376)",36,"2017/10","INDIA",18,"CSU CALA",4,"CALA",4,"NET V1.0.4 - HFC",203,0,"Development",2,0,0.9,0,0.45,0,"0.201964771077076"
"NET BRAZIL(D376)",36,"2017/10","INDIA",18,"CSU CALA",4,"CALA",4,"NET V1.0.5 - HFC",204,0,"Development",2,0,0.3,0,0.15,0,"0.14384552028984"
"NET BRAZIL(D376)",36,"2017/11","INDIA",18,"CSU CALA",4,"CALA",4,"NET V1.0.3",202,0,"Completed",1,0,0,4.41,2.205,0,"0.955216616341342"
"NET BRAZIL(D376)",36,"2017/11","INDIA",18,"CSU CALA",4,"CALA",4,"NET V1.0.4 - HFC",203,0,"Development",2,0,2.63,0,1.315,0,"0.147101001405639"
"NET BRAZIL(D376)",36,"2017/11","INDIA",18,"CSU CALA",4,"CALA",4,"NET V1.0.5 - HFC",204,0,"Development",2,0,0.3,0,0.15,0,"0.14384552028984"
"NET BRAZIL(D376)",36,"2017/12","INDIA",18,"CSU CALA",4,"CALA",4,"NET V1.0.3",202,0,"Completed",1,0,0,4.41,2.205,0,"0.955216616341342"
"NET BRAZIL(D376)",36,"2017/12","INDIA",18,"CSU CALA",4,"CALA",4,"NET V1.0.4 - HFC",203,0,"Development",2,0,2.63,0,1.315,0,"0.147101001405639"
"NET BRAZIL(D376)",36,"2017/12","INDIA",18,"CSU CALA",4,"CALA",4,"NET V1.0.6 - HFC",205,0,"Development",2,0,0.6,0,0.3,0,"0.205100694951"
"NET BRAZIL(D376)",36,"2017/12","INDIA",18,"CSU CALA",4,"CALA",4,"NET V1.0.5 - HFC",204,0,"Development",2,0,0.3,0,0.15,0,"0.14384552028984"
"NET BRAZIL(D376)",36,"2017/03","ISRAEL",21,"CSU CALA",4,"CALA",4,"TCO",322,0,"Completed",1,0,0.1,3.45,1.775,0,"0.951424350287311"
"NET BRAZIL(D376)",36,"2017/03","ISRAEL",21,"CSU CALA",4,"CALA",4,"NET V1.0.4 - HFC",203,0,"Development",2,0,0.4,0,0.2,0,"0.176348977031369"
"NET BRAZIL(D376)",36,"2017/03","ISRAEL",21,"CSU CALA",4,"CALA",4,"NET V1.0.6 - Scoping Quad/Omni",207,0,"Completed",1,0,2.33,0,1.165,0,"0.15027720626621"
"NET BRAZIL(D376)",36,"2017/04","ISRAEL",21,"CSU CALA",4,"CALA",4,"TCO",322,0,"Completed",1,0,0.52,0,0.26,0,"0.198274992245989"
"NET BRAZIL(D376)",36,"2017/04","ISRAEL",21,"CSU CALA",4,"CALA",4,"NET V1.0.4 - HFC",203,0,"Development",2,1,0,0,0,0,"0.0395429155005845"
"NET BRAZIL(D376)",36,"2017/04","ISRAEL",21,"CSU CALA",4,"CALA",4,"NET V1.0.6 - Scoping Quad/Omni",207,0,"Completed",1,0,1.6,0,0.8,0,"0.167119382439208"
"NET BRAZIL(D376)",36,"2017/05","ISRAEL",21,"CSU CALA",4,"CALA",4,"TCO",322,0,"Completed",1,0,0.52,0,0.26,0,"0.198274992245989"
"NET BRAZIL(D376)",36,"2017/05","ISRAEL",21,"CSU CALA",4,"CALA",4,"NET V1.0.4 - HFC",203,0,"Development",2,1,1.37,0,0.685,0,"0.176766191597115"
"NET BRAZIL(D376)",36,"2017/05","ISRAEL",21,"CSU CALA",4,"CALA",4,"NET V1.0.6 - Scoping Quad/Omni",207,0,"Completed",1,0,1.4,0,0.7,0,"0.175362137481882"
"NET BRAZIL(D376)",36,"2017/05","ISRAEL",21,"CSU CALA",4,"CALA",4,"NET V1.0.5 - HFC",204,0,"Development",2,0.18,0.2,0,0.1,0,"0.0961658613684367"
"NET BRAZIL(D376)",36,"2017/06","ISRAEL",21,"CSU CALA",4,"CALA",4,"TCO",322,0,"Completed",1,0,0.52,0,0.26,0,"0.198274992245989"
"NET BRAZIL(D376)",36,"2017/06","ISRAEL",21,"CSU CALA",4,"CALA",4,"NET V1.0.4 - HFC",203,0,"Development",2,1.02,0.83,0,0.415,0,"0.204996755998852"
"NET BRAZIL(D376)",36,"2017/06","ISRAEL",21,"CSU CALA",4,"CALA",4,"NET V1.0.5 - HFC",204,0,"Development",2,0.23,0.2,0,0.1,0,"0.0961658613684367"
"NET BRAZIL(D376)",36,"2017/07","ISRAEL",21,"CSU CALA",4,"CALA",4,"TCO",322,0,"Completed",1,0,0.52,0,0.26,0,"0.198274992245989"
"NET BRAZIL(D376)",36,"2017/07","ISRAEL",21,"CSU CALA",4,"CALA",4,"NET V1.0.4 - HFC",203,0,"Development",2,1.01,0.85,0,0.425,0,"0.204208808085291"
"NET BRAZIL(D376)",36,"2017/07","ISRAEL",21,"CSU CALA",4,"CALA",4,"NET - Migration",199,0,"Development",2,1.02,0,0,0,0,"0.0395429155005845"
"NET BRAZIL(D376)",36,"2017/07","ISRAEL",21,"CSU CALA",4,"CALA",4,"NET V1.0.5 - HFC",204,0,"Development",2,0,0.2,0,0.1,0,"0.0961658613684367"
"NET BRAZIL(D376)",36,"2017/08","ISRAEL",21,"CSU CALA",4,"CALA",4,"TCO",322,0,"Completed",1,0,0.52,0,0.26,0,"0.198274992245989"
"NET BRAZIL(D376)",36,"2017/08","ISRAEL",21,"CSU CALA",4,"CALA",4,"NET V1.0.4 - HFC",203,0,"Development",2,1,0.85,0,0.425,0,"0.204208808085291"
"NET BRAZIL(D376)",36,"2017/08","ISRAEL",21,"CSU CALA",4,"CALA",4,"NET - Migration",199,0,"Development",2,1.41,0,0,0,0,"0.0395429155005845"
"NET BRAZIL(D376)",36,"2017/08","ISRAEL",21,"CSU CALA",4,"CALA",4,"NET V1.0.5 - HFC",204,0,"Development",2,0,0.2,0,0.1,0,"0.0961658613684367"
"NET BRAZIL(D376)",36,"2017/09","ISRAEL",21,"CSU CALA",4,"CALA",4,"TCO",322,0,"Completed",1,0,0.52,0,0.26,0,"0.198274992245989"
"NET BRAZIL(D376)",36,"2017/09","ISRAEL",21,"CSU CALA",4,"CALA",4,"NET V1.0.4 - HFC",203,0,"Development",2,1.01,0.78,0,0.39,0,"0.206603815299322"
"NET BRAZIL(D376)",36,"2017/09","ISRAEL",21,"CSU CALA",4,"CALA",4,"NET - Migration",199,0,"Development",2,1.39,0,0,0,0,"0.0395429155005845"
"NET BRAZIL(D376)",36,"2017/09","ISRAEL",21,"CSU CALA",4,"CALA",4,"NET V1.0.5 - HFC",204,0,"Development",2,3,0.2,0,0.1,0,"0.0961658613684367"
"NET BRAZIL(D376)",36,"2017/10","ISRAEL",21,"CSU CALA",4,"CALA",4,"TCO",322,0,"Completed",1,0,1.15,0,0.575,0,"0.188256297034068"
"NET BRAZIL(D376)",36,"2017/10","ISRAEL",21,"CSU CALA",4,"CALA",4,"NET V1.0.4 - HFC",203,0,"Development",2,0,0.6,0,0.3,0,"0.205100694951"
"NET BRAZIL(D376)",36,"2017/10","ISRAEL",21,"CSU CALA",4,"CALA",4,"NET V1.0.5 - HFC",204,0,"Development",2,0,0.2,0,0.1,0,"0.0961658613684367"
"NET BRAZIL(D376)",36,"2017/11","ISRAEL",21,"CSU CALA",4,"CALA",4,"TCO",322,0,"Completed",1,0,1.15,0,0.575,0,"0.188256297034068"
"NET BRAZIL(D376)",36,"2017/11","ISRAEL",21,"CSU CALA",4,"CALA",4,"NET V1.0.4 - HFC",203,0,"Development",2,0,1.75,0,0.875,0,"0.16215256676961"
"NET BRAZIL(D376)",36,"2017/11","ISRAEL",21,"CSU CALA",4,"CALA",4,"NET V1.0.5 - HFC",204,0,"Development",2,0,0.2,0,0.1,0,"0.0961658613684367"
"NET BRAZIL(D376)",36,"2017/12","ISRAEL",21,"CSU CALA",4,"CALA",4,"TCO",322,0,"Completed",1,0,1.15,0,0.575,0,"0.188256297034068"
"NET BRAZIL(D376)",36,"2017/12","ISRAEL",21,"CSU CALA",4,"CALA",4,"NET V1.0.4 - HFC",203,0,"Development",2,0,1.75,0,0.875,0,"0.16215256676961"
"NET BRAZIL(D376)",36,"2017/12","ISRAEL",21,"CSU CALA",4,"CALA",4,"NET V1.0.6 - HFC",205,0,"Development",2,0,0.4,0,0.2,0,"0.176348977031369"
"NET BRAZIL(D376)",36,"2017/12","ISRAEL",21,"CSU CALA",4,"CALA",4,"NET V1.0.5 - HFC",204,0,"Development",2,0,0.2,0,0.1,0,"0.0961658613684367"
"NET BRAZIL(D376)",36,"2017/09","MEXICO",26,"CSU CALA",4,"CALA",4,"NET V1.0.4 - HFC",203,0,"Development",2,4,0,0,0,0,"0.0395429155005845"
"NET BRAZIL(D376)",36,"2017/09","MEXICO",26,"CSU CALA",4,"CALA",4,"NET V1.0.5 - HFC",204,0,"Development",2,1,0,0,0,0,"0.0395429155005845"
"NET BRAZIL(D376)",36,"2017/05","USA",43,"CSU CALA",4,"CALA",4,"NET V1.0.4 - HFC",203,0,"Development",2,0.01,0,0,0,0,"0.0395429155005845"
"NET BRAZIL(D376)",36,"2017/06","USA",43,"CSU CALA",4,"CALA",4,"NET V1.0.4 - HFC",203,0,"Development",2,0.02,0,0,0,0,"0.0395429155005845"
"NET BRAZIL(D376)",36,"2017/07","USA",43,"CSU CALA",4,"CALA",4,"NET V1.0.4 - HFC",203,0,"Development",2,0.04,0,0,0,0,"0.0395429155005845"
"NET BRAZIL(D376)",36,"2017/08","USA",43,"CSU CALA",4,"CALA",4,"NET V1.0.4 - HFC",203,0,"Development",2,0.05,0,0,0,0,"0.0395429155005845"
"NET BRAZIL(D376)",36,"2017/09","USA",43,"CSU CALA",4,"CALA",4,"NET V1.0.4 - HFC",203,0,"Development",2,0.06,0,0,0,0,"0.0395429155005845"
"NET BRAZIL(D376)",36,"2017/03","BRAZIL",5,"CSU CALA",4,"CALA",4,"GSS NET Y2",135,0,"Production",4,29.46,0,0,0,0,"0.0395429155005845"
"NET BRAZIL(D376)",36,"2017/04","BRAZIL",5,"CSU CALA",4,"CALA",4,"GSS NET Y2",135,0,"Production",4,30.89,0,0,0,0,"0.0395429155005845"
"NET BRAZIL(D376)",36,"2017/05","BRAZIL",5,"CSU CALA",4,"CALA",4,"GSS NET Y2",135,0,"Production",4,29.82,0,0,0,0,"0.0395429155005845"
"NET BRAZIL(D376)",36,"2017/05","BRAZIL",5,"CSU CALA",4,"CALA",4,"NET - ENVIRONMENTS - LOANS",198,0,"Production",4,1.06,0,0,0,0,"0.0395429155005845"
"NET BRAZIL(D376)",36,"2017/06","BRAZIL",5,"CSU CALA",4,"CALA",4,"GSS NET Y2",135,0,"Production",4,29.16,0,0,0,0,"0.0395429155005845"
"NET BRAZIL(D376)",36,"2017/06","BRAZIL",5,"CSU CALA",4,"CALA",4,"NET - ENVIRONMENTS - LOANS",198,0,"Production",4,2.17,0,0,0,0,"0.0395429155005845"
"NET BRAZIL(D376)",36,"2017/07","BRAZIL",5,"CSU CALA",4,"CALA",4,"GSS NET Y2",135,0,"Production",4,29.25,0,0,0,0,"0.0395429155005845"
"NET BRAZIL(D376)",36,"2017/07","BRAZIL",5,"CSU CALA",4,"CALA",4,"NET - ENVIRONMENTS - LOANS",198,0,"Production",4,3,0,0,0,0,"0.0395429155005845"
"NET BRAZIL(D376)",36,"2017/08","BRAZIL",5,"CSU CALA",4,"CALA",4,"GSS NET Y2",135,0,"Production",4,30.06,0,0,0,0,"0.0395429155005845"
"NET BRAZIL(D376)",36,"2017/08","BRAZIL",5,"CSU CALA",4,"CALA",4,"NET - ENVIRONMENTS - LOANS",198,0,"Production",4,3,0,0,0,0,"0.0395429155005845"
"NET BRAZIL(D376)",36,"2017/09","BRAZIL",5,"CSU CALA",4,"CALA",4,"GSS NET Y2",135,0,"Production",4,29.7,0,0,0,0,"0.0395429155005845"
"NET BRAZIL(D376)",36,"2017/09","BRAZIL",5,"CSU CALA",4,"CALA",4,"NET - ENVIRONMENTS - LOANS",198,0,"Production",4,3,0,0,0,0,"0.0395429155005845"
"NET BRAZIL(D376)",36,"2017/03","CANADA",7,"CSU CALA",4,"CALA",4,"GSS NET Y2",135,0,"Production",4,0.63,0,0,0,0,"0.0395429155005845"
"NET BRAZIL(D376)",36,"2017/04","CANADA",7,"CSU CALA",4,"CALA",4,"GSS NET Y2",135,0,"Production",4,0,0,0,0,0,"0.0395429155005845"
"NET BRAZIL(D376)",36,"2017/05","CANADA",7,"CSU CALA",4,"CALA",4,"GSS NET Y2",135,0,"Production",4,0.5,0,0,0,0,"0.0395429155005845"
"NET BRAZIL(D376)",36,"2017/06","CANADA",7,"CSU CALA",4,"CALA",4,"GSS NET Y2",135,0,"Production",4,0.47,0,0,0,0,"0.0395429155005845"
"NET BRAZIL(D376)",36,"2017/07","CANADA",7,"CSU CALA",4,"CALA",4,"GSS NET Y2",135,0,"Production",4,1.5,0,0,0,0,"0.0395429155005845"
"NET BRAZIL(D376)",36,"2017/08","CANADA",7,"CSU CALA",4,"CALA",4,"GSS NET Y2",135,0,"Production",4,1.02,0,0,0,0,"0.0395429155005845"
"NET BRAZIL(D376)",36,"2017/09","CANADA",7,"CSU CALA",4,"CALA",4,"GSS NET Y2",135,0,"Production",4,0,0,0,0,0,"0.0395429155005845"
"NET BRAZIL(D376)",36,"2017/03","CHILE",8,"CSU CALA",4,"CALA",4,"GSS NET Y2",135,0,"Production",4,0.1,0,0,0,0,"0.0395429155005845"
"NET BRAZIL(D376)",36,"2017/04","CHILE",8,"CSU CALA",4,"CALA",4,"GSS NET Y2",135,0,"Production",4,0.37,0,0,0,0,"0.0395429155005845"
"NET BRAZIL(D376)",36,"2017/05","CHILE",8,"CSU CALA",4,"CALA",4,"GSS NET Y2",135,0,"Production",4,0.39,0,0,0,0,"0.0395429155005845"
"NET BRAZIL(D376)",36,"2017/06","CHILE",8,"CSU CALA",4,"CALA",4,"GSS NET Y2",135,0,"Production",4,0.39,0,0,0,0,"0.0395429155005845"
"NET BRAZIL(D376)",36,"2017/07","CHILE",8,"CSU CALA",4,"CALA",4,"GSS NET Y2",135,0,"Production",4,0.37,0,0,0,0,"0.0395429155005845"
"NET BRAZIL(D376)",36,"2017/08","CHILE",8,"CSU CALA",4,"CALA",4,"GSS NET Y2",135,0,"Production",4,0.39,0,0,0,0,"0.0395429155005845"
"NET BRAZIL(D376)",36,"2017/09","CHILE",8,"CSU CALA",4,"CALA",4,"GSS NET Y2",135,0,"Production",4,0.39,0,0,0,0,"0.0395429155005845"
"NET BRAZIL(D376)",36,"2017/03","CYPRUS",11,"CSU CALA",4,"CALA",4,"GSS NET Y2",135,0,"Production",4,0.5,0,0,0,0,"0.0395429155005845"
